codIBGE,ano,homicidiosHomens,homicidiosMulheres,homicidiosTotais
3301306,1999,4,0,4
3301306,2000,3,0,3
3301306,2001,3,1,4
3301306,2002,6,0,6
3301306,2003,7,0,7
3301306,2004,4,1,5
3301306,2005,8,2,10
3301306,2006,4,1,5
3301306,2007,7,2,9
3301306,2008,4,0,4
3301306,2009,8,0,8
3301306,2010,6,0,6
3301306,2011,3,0,3
3301306,2012,5,0,5
3301306,2013,12,2,14
3301306,2014,9,2,11
3301306,2015,12,1,13
3301306,2016,16,3,19
3301306,2017,17,3,20
3301306,2018,18,1,19
3301306,2019,10,0,10
3301306,2020,3,3,6
3301306,2021,20,2,22
3301306,2022,13,2,15
3301306,2023,9,4,13
3301405,1989,2,0,2
3301405,1990,6,0,6
3301405,1991,1,0,1
3301405,1992,2,0,2
3301405,1993,5,0,5
3301405,1994,0,0,0
3301405,1995,6,0,6
3301405,1996,2,0,2
3301405,1997,1,1,2
3301405,1998,3,0,3
3301405,1999,8,0,8
3301405,2000,6,0,6
3301405,2001,8,1,9
3301405,2002,4,2,6
3301405,2003,4,1,5
3301405,2004,2,1,3
3301405,2005,13,0,13
3301405,2006,8,0,8
3301405,2007,11,0,11
3301405,2008,7,1,8
3301405,2009,4,1,5
3301405,2010,5,0,5
3301405,2011,8,0,8
3301405,2012,4,0,4
3301405,2013,9,4,13
3301405,2014,15,2,17
3301405,2015,10,0,10
3301405,2016,10,0,10
3301405,2017,6,2,8
3301405,2018,5,0,5
3301405,2019,11,1,12
3301405,2020,2,2,4
3301405,2021,6,1,7
3301405,2022,11,0,11
3301405,2023,3,0,3
3301504,1989,0,0,0
3301504,1990,2,0,2
3301504,1991,4,0,4
3301504,1992,2,0,2
3301504,1993,3,1,4
3301504,1994,5,0,5
3301504,1995,2,2,4
3301504,1996,5,1,6
3301504,1997,1,1,2
3301504,1998,1,0,1
3301504,1999,1,1,2
3301504,2000,2,0,2
3301504,2001,2,0,2
3301504,2002,1,0,1
3301504,2003,1,1,2
3301504,2004,2,0,2
3301504,2005,0,0,0
3301504,2006,0,1,1
3301504,2007,0,0,0
3301504,2008,2,0,2
3301504,2009,1,0,1
3301504,2010,2,0,2
3301504,2011,3,0,3
3301504,2012,2,0,2
3301504,2013,2,0,2
3301504,2014,2,1,3
3301504,2015,3,0,3
3301504,2016,3,0,3
3301504,2017,4,0,4
3301504,2018,1,0,1
3301504,2019,4,0,4
3301504,2020,0,0,0
3301504,2021,2,0,2
3301504,2022,1,1,2
3301504,2023,2,0,2
3301603,1989,0,0,0
3301603,1990,1,0,1
3301603,1991,0,0,0
3301603,1992,1,0,1
3301603,1993,1,0,1
3301603,1994,0,0,0
3301603,1995,0,0,0
3301603,1996,1,0,1
3301603,1997,1,0,1
3301603,1998,0,0,0
3301603,1999,1,0,1
3301603,2000,2,0,2
3301603,2001,0,0,0
3301603,2002,0,0,0
3301603,2003,1,0,1
3301603,2004,1,0,1
3301603,2005,1,0,1
3301603,2006,1,0,1
3301603,2007,3,0,3
3301603,2008,3,0,3
3301603,2009,4,0,4
3301603,2010,2,0,2
3301603,2011,0,0,0
3301603,2012,0,0,0
3301603,2013,1,0,1
3301603,2014,3,0,3
3301603,2015,0,0,0
3301603,2016,1,0,1
3301603,2017,0,0,0
3301603,2018,0,0,0
3301603,2019,1,0,1
3301603,2020,0,0,0
3301603,2021,3,0,3
3301603,2022,1,0,1
3301603,2023,1,0,1
3301702,1989,294,22,316
3301702,1990,348,25,373
3301702,1991,328,24,352
3301702,1992,400,34,434
3301702,1993,364,21,385
3301702,1994,326,26,352
3301702,1995,579,49,628
3301702,1996,507,34,541
3301702,1997,508,48,556
3301702,1998,515,38,553
3301702,1999,465,35,500
3301702,2000,426,28,454
3301702,2001,430,29,459
3301702,2002,507,30,537
3301702,2003,538,32,570
3301702,2004,428,34,462
3301702,2005,530,33,563
3301702,2006,504,32,536
3301702,2007,471,23,494
3301702,2008,455,19,474
3301702,2009,411,15,426
3301702,2010,454,25,479
3301702,2011,390,17,407
3301702,2012,362,28,390
3301702,2013,394,20,414
3301702,2014,382,35,417
3301702,2015,275,23,298
3301702,2016,356,27,383
3301702,2017,488,27,515
3301702,2018,403,30,433
3301702,2019,318,15,333
3301702,2020,13,13,26
3301702,2021,322,14,336
3301702,2022,285,18,303
3301702,2023,349,31,380
3301801,1989,0,0,0
3301801,1990,0,0,0
3301801,1991,0,0,0
3301801,1992,0,0,0
3301801,1993,3,0,3
3301801,1994,3,0,3
3301801,1995,0,0,0
3301801,1996,2,1,3
3301801,1997,7,0,7
3301801,1998,0,0,0
3301801,1999,3,0,3
3301801,2000,3,2,5
3301801,2001,2,1,3
3301801,2002,1,0,1
3301801,2003,4,0,4
3301801,2004,0,0,0
3301801,2005,1,1,2
3301801,2006,2,0,2
3301801,2007,0,0,0
3301801,2008,1,0,1
3301801,2009,0,0,0
3301801,2010,0,0,0
3301801,2011,1,1,2
3301801,2012,1,0,1
3301801,2013,0,0,0
3301801,2014,0,0,0
3301801,2015,1,0,1
3301801,2016,3,0,3
3301801,2017,1,1,2
3301801,2018,2,0,2
3301801,2019,1,0,1
3301801,2020,0,0,0
3301801,2021,3,1,4
3301801,2022,0,0,0
3301801,2023,2,0,2
3301850,1989,0,0,0
3301850,1990,0,0,0
3301850,1991,0,0,0
3301850,1992,0,0,0
3301850,1993,13,0,13
3301850,1994,7,2,9
3301850,1995,15,2,17
3301850,1996,16,0,16
3301850,1997,15,1,16
3301850,1998,17,1,18
3301850,1999,12,4,16
3301850,2000,13,0,13
3301850,2001,10,4,14
3301850,2002,23,0,23
3301850,2003,21,4,25
3301850,2004,24,4,28
3301850,2005,17,0,17
3301850,2006,12,1,13
3301850,2007,13,1,14
3301850,2008,6,1,7
3301850,2009,8,1,9
3301850,2010,12,0,12
3301850,2011,11,4,15
3301850,2012,16,0,16
3301850,2013,13,1,14
3301850,2014,22,1,23
3301850,2015,20,2,22
3301850,2016,26,1,27
3301850,2017,29,2,31
3301850,2018,16,0,16
3301850,2019,19,1,20
3301850,2020,1,1,2
3301850,2021,13,2,15
3301850,2022,21,1,22
3301850,2023,16,0,16
3301876,1989,0,0,0
3301876,1990,0,0,0
3301876,1991,0,0,0
3301876,1992,0,0,0
3301876,1993,0,0,0
3301876,1994,0,0,0
3301876,1995,0,0,0
3301876,1996,0,0,0
3301876,1997,3,0,3
3301876,1998,3,0,3
3301876,1999,5,1,6
3301876,2000,4,0,4
3301876,2001,5,2,7
3301876,2002,5,0,5
3301876,2003,3,1,4
3301876,2004,6,0,6
3301876,2005,4,0,4
3301876,2006,5,0,5
3301876,2007,8,0,8
3301876,2008,8,1,9
3301876,2009,8,0,8
3301876,2010,8,0,8
3301876,2011,2,0,2
3301876,2012,4,1,5
3301876,2013,2,0,2
3301876,2014,6,0,6
3301876,2015,6,0,6
3301876,2016,4,1,5
3301876,2017,9,0,9
3301876,2018,11,3,14
3301876,2019,6,1,7
3301876,2020,0,0,0
3301876,2021,6,2,8
3301876,2022,8,0,8
3301876,2023,10,1,11
3301900,1989,118,8,126
3301900,1990,118,9,127
3301900,1991,93,8,101
3301900,1992,119,7,126
3301900,1993,65,8,73
3301900,1994,102,6,108
3301900,1995,117,10,127
3301900,1996,153,11,164
3301900,1997,109,15,124
3301900,1998,93,9,102
3301900,1999,136,10,146
3301900,2000,126,10,136
3301900,2001,100,11,111
3301900,2002,150,15,165
3301900,2003,169,19,188
3301900,2004,149,13,162
3301900,2005,158,15,173
3301900,2006,153,8,161
3301900,2007,136,12,148
3301900,2008,109,5,114
3301900,2009,88,8,96
3301900,2010,108,7,115
3301900,2011,70,6,76
3301900,2012,75,8,83
3301900,2013,81,12,93
3301900,2014,93,6,99
3301900,2015,68,5,73
3301900,2016,102,6,108
3301900,2017,124,4,128
3301900,2018,159,8,167
3301900,2019,126,5,131
3301900,2020,0,0,0
3301900,2021,101,4,105
3301900,2022,85,3,88
3301900,2023,80,3,83
3302007,1989,26,1,27
3302007,1990,48,6,54
3302007,1991,38,3,41
3302007,1992,46,3,49
3302007,1993,58,3,61
3302007,1994,60,7,67
3302007,1995,87,5,92
3302007,1996,62,6,68
3302007,1997,49,1,50
3302007,1998,34,4,38
3302007,1999,45,5,50
3302007,2000,35,4,39
3302007,2001,39,6,45
3302007,2002,79,5,84
3302007,2003,76,1,77
3302007,2004,75,2,77
3302007,2005,62,6,68
3302007,2006,56,7,63
3302007,2007,70,11,81
3302007,2008,53,1,54
3302007,2009,28,0,28
3302007,2010,55,7,62
3302007,2011,42,3,45
3302007,2012,56,4,60
3302007,2013,58,2,60
3302007,2014,52,4,56
3302007,2015,68,5,73
3302007,2016,67,5,72
3302007,2017,69,3,72
3302007,2018,98,3,101
3302007,2019,26,3,29
3302007,2020,2,2,4
3302007,2021,48,4,52
3302007,2022,39,3,42
3302007,2023,28,5,33
3302056,1989,1,0,1
3302056,1990,1,2,3
3302056,1991,2,0,2
3302056,1992,0,0,0
3302056,1993,0,0,0
3302056,1994,2,0,2
3302056,1995,3,1,4
3302056,1996,3,0,3
3302056,1997,4,0,4
3302056,1998,6,0,6
3302056,1999,0,1,1
3302056,2000,3,0,3
3302056,2001,1,0,1
3302056,2002,1,0,1
3302056,2003,0,0,0
3302056,2004,1,0,1
3302056,2005,2,0,2
3302056,2006,3,0,3
3302056,2007,1,0,1
3302056,2008,7,0,7
3302056,2009,0,0,0
3302056,2010,0,0,0
3302056,2011,1,0,1
3302056,2012,0,0,0
3302056,2013,1,0,1
3302056,2014,0,0,0
3302056,2015,0,0,0
3302056,2016,1,0,1
3302056,2017,3,0,3
3302056,2018,3,0,3
3302056,2019,4,0,4
3302056,2020,2,2,4
3302056,2021,1,0,1
3302056,2022,3,0,3
3302056,2023,3,0,3
3302106,1989,5,2,7
3302106,1990,1,0,1
3302106,1991,5,2,7
3302106,1992,14,1,15
3302106,1993,11,3,14
3302106,1994,6,0,6
3302106,1995,6,1,7
3302106,1996,9,0,9
3302106,1997,2,3,5
3302106,1998,10,1,11
3302106,1999,10,1,11
3302106,2000,3,1,4
3302106,2001,7,0,7
3302106,2002,1,0,1
3302106,2003,4,0,4
3302106,2004,1,0,1
3302106,2005,4,0,4
3302106,2006,4,2,6
3302106,2007,2,0,2
3302106,2008,4,1,5
3302106,2009,3,1,4
3302106,2010,3,0,3
3302106,2011,5,0,5
3302106,2012,3,0,3
3302106,2013,4,0,4
3302106,2014,9,0,9
3302106,2015,8,0,8
3302106,2016,6,0,6
3302106,2017,4,0,4
3302106,2018,3,1,4
3302106,2019,1,0,1
3302106,2020,1,1,2
3302106,2021,2,0,2
3302106,2022,1,2,3
3302106,2023,2,0,2
3302205,1989,8,1,9
3302205,1990,16,3,19
3302205,1991,17,5,22
3302205,1992,10,1,11
3302205,1993,15,2,17
3302205,1994,19,2,21
3302205,1995,20,1,21
3302205,1996,21,2,23
3302205,1997,19,0,19
3302205,1998,12,2,14
3302205,1999,19,2,21
3302205,2000,19,1,20
3302205,2001,17,3,20
3302205,2002,14,1,15
3302205,2003,25,0,25
3302205,2004,24,2,26
3302205,2005,26,2,28
3302205,2006,25,1,26
3302205,2007,32,11,43
3302205,2008,25,1,26
3302205,2009,26,3,29
3302205,2010,25,0,25
3302205,2011,18,5,23
3302205,2012,15,1,16
3302205,2013,18,2,20
3302205,2014,13,4,17
3302205,2015,7,0,7
3302205,2016,10,2,12
3302205,2017,17,1,18
3302205,2018,24,4,28
3302205,2019,16,3,19
3302205,2020,6,6,12
3302205,2021,31,5,36
3302205,2022,33,3,36
3302205,2023,33,2,35
3302254,1989,1,0,1
3302254,1990,5,0,5
3302254,1991,3,0,3
3302254,1992,4,0,4
3302254,1993,5,1,6
3302254,1994,2,0,2
3302254,1995,5,0,5
3302254,1996,2,0,2
3302254,1997,4,0,4
3302254,1998,10,1,11
3302254,1999,1,0,1
3302254,2000,6,1,7
3302254,2001,6,0,6
3302254,2002,10,1,11
3302254,2003,10,0,10
3302254,2004,5,0,5
3302254,2005,9,1,10
3302254,2006,3,2,5
3302254,2007,5,0,5
3302254,2008,7,0,7
3302254,2009,5,0,5
3302254,2010,6,0,6
3302254,2011,6,2,8
3302254,2012,7,1,8
3302254,2013,9,0,9
3302254,2014,7,3,10
3302254,2015,5,1,6
3302254,2016,11,1,12
3302254,2017,11,0,11
3302254,2018,16,3,19
3302254,2019,9,0,9
3302254,2020,0,0,0
3302254,2021,8,2,10
3302254,2022,5,0,5
3302254,2023,9,1,10
3302270,1989,0,0,0
3302270,1990,0,0,0
3302270,1991,0,0,0
3302270,1992,0,0,0
3302270,1993,27,1,28
3302270,1994,33,1,34
3302270,1995,35,6,41
3302270,1996,27,1,28
3302270,1997,46,1,47
3302270,1998,50,6,56
3302270,1999,13,0,13
3302270,2000,24,3,27
3302270,2001,46,5,51
3302270,2002,54,3,57
3302270,2003,39,5,44
3302270,2004,43,3,46
3302270,2005,49,3,52
3302270,2006,38,3,41
3302270,2007,35,4,39
3302270,2008,26,2,28
3302270,2009,11,1,12
3302270,2010,48,2,50
3302270,2011,33,1,34
3302270,2012,32,3,35
3302270,2013,42,5,47
3302270,2014,54,4,58
3302270,2015,60,5,65
3302270,2016,80,6,86
3302270,2017,56,4,60
3302270,2018,61,6,67
3302270,2019,10,1,11
3302270,2020,7,7,14
3302270,2021,46,1,47
3302270,2022,21,2,23
3302270,2023,28,0,28
3302304,1989,0,0,0
3302304,1990,1,0,1
3302304,1991,0,0,0
3302304,1992,0,0,0
3302304,1993,1,0,1
3302304,1994,1,1,2
3302304,1995,1,0,1
3302304,1996,0,1,1
3302304,1997,0,0,0
3302304,1998,1,1,2
3302304,1999,0,0,0
3302304,2000,0,0,0
3302304,2001,3,0,3
3302304,2002,1,0,1
3302304,2003,1,0,1
3302304,2004,0,0,0
3302304,2005,2,0,2
3302304,2006,1,1,2
3302304,2007,0,0,0
3302304,2008,1,0,1
3302304,2009,0,0,0
3302304,2010,0,0,0
3302304,2011,0,0,0
3302304,2012,2,0,2
3302304,2013,0,0,0
3302304,2014,2,0,2
3302304,2015,1,0,1
3302304,2016,0,0,0
3302304,2017,2,0,2
3302304,2018,2,1,3
3302304,2019,1,0,1
3302304,2020,1,1,2
3302304,2021,3,0,3
3302304,2022,2,1,3
3302304,2023,2,0,2
3302403,1989,14,0,14
3302403,1990,26,3,29
3302403,1991,35,2,37
3302403,1992,24,5,29
3302403,1993,29,4,33
3302403,1994,54,3,57
3302403,1995,32,3,35
3302403,1996,37,7,44
3302403,1997,25,4,29
3302403,1998,35,3,38
3302403,1999,59,2,61
3302403,2000,65,5,70
3302403,2001,90,5,95
3302403,2002,118,7,125
3302403,2003,104,14,118
3302403,2004,150,12,162
3302403,2005,98,8,106
3302403,2006,103,13,116
3302403,2007,123,7,130
3302403,2008,99,5,104
3302403,2009,61,7,68
3302403,2010,66,8,74
3302403,2011,72,9,81
3302403,2012,82,10,92
3302403,2013,69,6,75
3302403,2014,97,12,109
3302403,2015,80,8,88
3302403,2016,103,7,110
3302403,2017,116,3,119
3302403,2018,132,12,144
3302403,2019,101,6,107
3302403,2020,16,16,32
3302403,2021,110,11,121
3302403,2022,84,13,97
3302403,2023,60,6,66
3302452,1989,0,0,0
3302452,1990,0,0,0
3302452,1991,0,0,0
3302452,1992,0,0,0
3302452,1993,0,0,0
3302452,1994,0,0,0
3302452,1995,0,0,0
3302452,1996,0,0,0
3302452,1997,0,0,0
3302452,1998,1,0,1
3302452,1999,2,0,2
3302452,2000,1,0,1
3302452,2001,1,0,1
3302452,2002,0,0,0
3302452,2003,2,0,2
3302452,2004,2,0,2
3302452,2005,0,0,0
3302452,2006,1,0,1
3302452,2007,0,1,1
3302452,2008,2,0,2
3302452,2009,2,0,2
3302452,2010,0,0,0
3302452,2011,0,0,0
3302452,2012,1,0,1
3302452,2013,1,0,1
3302452,2014,2,0,2
3302452,2015,1,0,1
3302452,2016,0,2,2
3302452,2017,0,0,0
3302452,2018,0,0,0
3302452,2019,0,0,0
3302452,2020,1,1,2
3302452,2021,2,0,2
3302452,2022,0,0,0
3302452,2023,2,0,2
3302502,1989,90,5,95
3302502,1990,75,6,81
3302502,1991,92,11,103
3302502,1992,97,9,106
3302502,1993,58,2,60
3302502,1994,82,10,92
3302502,1995,97,8,105
3302502,1996,78,6,84
3302502,1997,102,9,111
3302502,1998,79,1,80
3302502,1999,83,11,94
3302502,2000,65,3,68
3302502,2001,92,7,99
3302502,2002,95,7,102
3302502,2003,128,2,130
3302502,2004,102,8,110
3302502,2005,145,8,153
3302502,2006,131,10,141
3302502,2007,109,8,117
3302502,2008,79,7,86
3302502,2009,86,4,90
3302502,2010,69,6,75
3302502,2011,86,4,90
3302502,2012,81,4,85
3302502,2013,75,8,83
3302502,2014,125,11,136
3302502,2015,89,6,95
3302502,2016,109,10,119
3302502,2017,136,6,142
3302502,2018,117,11,128
3302502,2019,83,3,86
3302502,2020,9,9,18
3302502,2021,80,4,84
3302502,2022,79,9,88
3302502,2023,41,4,45
3302601,1989,3,0,3
3302601,1990,9,0,9
3302601,1991,7,0,7
3302601,1992,2,0,2
3302601,1993,6,0,6
3302601,1994,6,0,6
3302601,1995,5,3,8
3302601,1996,4,1,5
3302601,1997,7,0,7
3302601,1998,13,0,13
3302601,1999,6,5,11
3302601,2000,5,3,8
3302601,2001,5,0,5
3302601,2002,7,0,7
3302601,2003,10,1,11
3302601,2004,8,1,9
3302601,2005,10,1,11
3302601,2006,5,2,7
3302601,2007,7,3,10
3302601,2008,6,0,6
3302601,2009,9,0,9
3302601,2010,9,1,10
3302601,2011,6,0,6
3302601,2012,11,1,12
3302601,2013,12,1,13
3302601,2014,18,4,22
3302601,2015,10,1,11
3302601,2016,19,3,22
3302601,2017,18,2,20
3302601,2018,15,5,20
3302601,2019,15,0,15
3302601,2020,2,2,4
3302601,2021,9,1,10
3302601,2022,2,0,2
3302601,2023,5,0,5
3302700,1989,20,2,22
3302700,1990,21,4,25
3302700,1991,28,2,30
3302700,1992,11,0,11
3302700,1993,17,2,19
3302700,1994,24,2,26
3302700,1995,21,2,23
3302700,1996,24,3,27
3302700,1997,23,7,30
3302700,1998,27,1,28
3302700,1999,35,6,41
3302700,2000,26,2,28
3302700,2001,23,2,25
3302700,2002,42,6,48
3302700,2003,30,1,31
3302700,2004,32,1,33
3302700,2005,42,5,47
3302700,2006,24,4,28
3302700,2007,26,0,26
3302700,2008,36,5,41
3302700,2009,42,3,45
3302700,2010,28,3,31
3302700,2011,17,5,22
3302700,2012,29,6,35
3302700,2013,32,3,35
3302700,2014,43,4,47
3302700,2015,37,1,38
3302700,2016,41,3,44
3302700,2017,49,7,56
3302700,2018,63,2,65
3302700,2019,30,1,31
3302700,2020,5,5,10
3302700,2021,47,3,50
3302700,2022,29,2,31
3302700,2023,25,5,30
3302809,1989,1,0,1
3302809,1990,3,1,4
3302809,1991,1,0,1
3302809,1992,2,0,2
3302809,1993,3,1,4
3302809,1994,2,0,2
3302809,1995,2,0,2
3302809,1996,6,0,6
3302809,1997,5,0,5
3302809,1998,6,0,6
3302809,1999,0,0,0
3302809,2000,4,1,5
3302809,2001,0,1,1
3302809,2002,3,0,3
3302809,2003,1,0,1
3302809,2004,1,1,2
3302809,2005,2,2,4
3302809,2006,1,1,2
3302809,2007,1,0,1
3302809,2008,3,1,4
3302809,2009,1,1,2
3302809,2010,4,0,4
3302809,2011,4,0,4
3302809,2012,2,1,3
3302809,2013,0,0,0
3302809,2014,3,1,4
3302809,2015,5,0,5
3302809,2016,0,1,1
3302809,2017,4,0,4
3302809,2018,0,1,1
3302809,2019,1,0,1
3302809,2020,0,0,0
3302809,2021,2,0,2
3302809,2022,2,0,2
3302809,2023,3,0,3
3302858,1989,0,0,0
3302858,1990,0,0,0
3302858,1991,0,0,0
3302858,1992,0,0,0
3302858,1993,0,0,0
3302858,1994,0,0,0
3302858,1995,0,0,0
3302858,1996,0,0,0
3302858,1997,0,0,0
3302858,1998,0,0,0
3302858,1999,0,0,0
3302858,2000,0,0,0
3302858,2001,59,5,64
3302858,2002,86,8,94
3302858,2003,91,4,95
3302858,2004,104,5,109
3302858,2005,102,5,107
3302858,2006,73,4,77
3302858,2007,67,1,68
3302858,2008,58,6,64
3302858,2009,39,2,41
3302858,2010,78,1,79
3302858,2011,40,3,43
3302858,2012,38,1,39
3302858,2013,51,3,54
3302858,2014,57,8,65
3302858,2015,67,5,72
3302858,2016,62,5,67
3302858,2017,71,2,73
3302858,2018,49,3,52
3302858,2019,19,1,20
3302858,2020,2,2,4
3302858,2021,53,2,55
3302858,2022,34,0,34
3302858,2023,19,0,19
3302908,1989,8,0,8
3302908,1990,2,0,2
3302908,1991,1,0,1
3302908,1992,2,0,2
3302908,1993,6,0,6
3302908,1994,8,0,8
3302908,1995,5,1,6
3302908,1996,3,0,3
3302908,1997,7,0,7
3302908,1998,1,0,1
3302908,1999,6,0,6
3302908,2000,3,1,4
3302908,2001,5,0,5
3302908,2002,7,1,8
3302908,2003,5,2,7
3302908,2004,4,1,5
3302908,2005,4,0,4
3302908,2006,2,0,2
3302908,2007,3,0,3
3302908,2008,2,2,4
3302908,2009,1,1,2
3302908,2010,1,1,2
3302908,2011,7,1,8
3302908,2012,7,1,8
3302908,2013,2,1,3
3302908,2014,8,0,8
3302908,2015,2,0,2
3302908,2016,1,0,1
3302908,2017,1,0,1
3302908,2018,1,0,1
3302908,2019,5,1,6
3302908,2020,0,0,0
3302908,2021,6,0,6
3302908,2022,2,0,2
3302908,2023,8,1,9
3303005,1989,3,0,3
3303005,1990,3,0,3
3303005,1991,3,1,4
3303005,1992,4,0,4
3303005,1993,3,1,4
3303005,1994,2,1,3
3303005,1995,3,0,3
3303005,1996,2,0,2
3303005,1997,3,0,3
3303005,1998,1,1,2
3303005,1999,3,0,3
3303005,2000,1,1,2
3303005,2001,0,1,1
3303005,2002,1,0,1
3303005,2003,0,0,0
3303005,2004,1,0,1
3303005,2005,1,0,1
3303005,2006,3,0,3
3303005,2007,5,2,7
3303005,2008,3,0,3
3303005,2009,0,0,0
3303005,2010,4,1,5
3303005,2011,2,1,3
3303005,2012,2,2,4
3303005,2013,3,0,3
3303005,2014,5,0,5
3303005,2015,4,1,5
3303005,2016,5,0,5
3303005,2017,11,1,12
3303005,2018,7,1,8
3303005,2019,5,0,5
3303005,2020,1,1,2
3303005,2021,8,0,8
3303005,2022,4,0,4
3303005,2023,4,1,5
3303104,1989,3,0,3
3303104,1990,1,0,1
3303104,1991,0,0,0
3303104,1992,2,0,2
3303104,1993,1,0,1
3303104,1994,3,1,4
3303104,1995,2,0,2
3303104,1996,0,0,0
3303104,1997,0,0,0
3303104,1998,0,0,0
3303104,1999,1,0,1
3303104,2000,0,0,0
3303104,2001,0,0,0
3303104,2002,1,0,1
3303104,2003,0,0,0
3303104,2004,2,0,2
3303104,2005,1,0,1
3303104,2006,0,1,1
3303104,2007,2,0,2
3303104,2008,0,0,0
3303104,2009,0,0,0
3303104,2010,0,0,0
3303104,2011,0,1,1
3303104,2012,0,1,1
3303104,2013,1,0,1
3303104,2014,0,0,0
3303104,2015,0,0,0
3303104,2016,1,1,2
3303104,2017,0,0,0
3303104,2018,0,0,0
3303104,2019,1,0,1
3303104,2020,0,0,0
3303104,2021,1,0,1
3303104,2022,0,0,0
3303104,2023,2,0,2
3303203,1989,42,3,45
3303203,1990,88,3,91
3303203,1991,68,4,72
3303203,1992,56,2,58
3303203,1993,73,2,75
3303203,1994,72,8,80
3303203,1995,91,5,96
3303203,1996,73,6,79
3303203,1997,101,8,109
3303203,1998,84,4,88
3303203,1999,92,11,103
3303203,2000,100,9,109
3303203,2001,75,5,80
3303203,2002,94,6,100
3303203,2003,101,9,110
3303203,2004,89,8,97
3303203,2005,91,5,96
3303203,2006,91,5,96
3303203,2007,93,4,97
3303203,2008,64,6,70
3303203,2009,28,3,31
3303203,2010,60,3,63
3303203,2011,85,2,87
3303203,2012,69,4,73
3303203,2013,75,7,82
3303203,2014,110,7,117
3303203,2015,67,4,71
3303203,2016,93,2,95
3303203,2017,84,6,90
3303203,2018,34,4,38
3303203,2019,17,0,17
3303203,2020,5,5,10
3303203,2021,44,2,46
3303203,2022,34,2,36
3303203,2023,15,1,16
3303302,1989,149,8,157
3303302,1990,185,19,204
3303302,1991,208,24,232
3303302,1992,203,17,220
3303302,1993,205,15,220
3303302,1994,258,19,277
3303302,1995,275,23,298
3303302,1996,268,28,296
3303302,1997,300,28,328
3303302,1998,248,21,269
3303302,1999,267,31,298
3303302,2000,205,14,219
3303302,2001,121,13,134
3303302,2002,190,15,205
3303302,2003,180,15,195
3303302,2004,196,20,216
3303302,2005,208,14,222
3303302,2006,167,14,181
3303302,2007,141,19,160
3303302,2008,115,5,120
3303302,2009,105,7,112
3303302,2010,156,7,163
3303302,2011,116,16,132
3303302,2012,105,7,112
3303302,2013,119,10,129
3303302,2014,99,5,104
3303302,2015,125,9,134
3303302,2016,144,11,155
3303302,2017,132,8,140
3303302,2018,151,6,157
3303302,2019,158,7,165
3303302,2020,6,6,12
3303302,2021,105,9,114
3303302,2022,84,4,88
3303302,2023,42,6,48
3303401,1989,19,3,22
3303401,1990,24,3,27
3303401,1991,20,4,24
3303401,1992,22,2,24
3303401,1993,11,2,13
3303401,1994,20,3,23
3303401,1995,38,5,43
3303401,1996,44,8,52
3303401,1997,45,2,47
3303401,1998,34,6,40
3303401,1999,46,6,52
3303401,2000,63,4,67
3303401,2001,86,9,95
3303401,2002,62,6,68
3303401,2003,59,6,65
3303401,2004,42,4,46
3303401,2005,67,7,74
3303401,2006,48,1,49
3303401,2007,58,8,66
3303401,2008,48,3,51
3303401,2009,46,2,48
3303401,2010,29,3,32
3303401,2011,17,2,19
3303401,2012,25,5,30
3303401,2013,24,5,29
3303401,2014,22,1,23
3303401,2015,19,1,20
3303401,2016,22,4,26
3303401,2017,13,2,15
3303401,2018,25,0,25
3303401,2019,23,3,26
3303401,2020,3,3,6
3303401,2021,27,3,30
3303401,2022,15,1,16
3303401,2023,20,2,22
3303500,1989,412,28,440
3303500,1990,665,45,710
3303500,1991,523,44,567
3303500,1992,546,52,598
3303500,1993,402,29,431
3303500,1994,493,49,542
3303500,1995,556,47,603
3303500,1996,495,54,549
3303500,1997,471,42,513
3303500,1998,525,33,558
3303500,1999,516,42,558
3303500,2000,528,40,568
3303500,2001,458,45,503
3303500,2002,495,28,523
3303500,2003,514,40,554
3303500,2004,491,26,517
3303500,2005,445,42,487
3303500,2006,379,28,407
3303500,2007,329,27,356
3303500,2008,263,19,282
3303500,2009,231,17,248
3303500,2010,317,17,334
3303500,2011,263,24,287
3303500,2012,308,15,323
3303500,2013,372,24,396
3303500,2014,399,28,427
3303500,2015,327,17,344
3303500,2016,331,22,353
3303500,2017,361,19,380
3303500,2018,335,24,359
3303500,2019,69,8,77
3303500,2020,6,6,12
3303500,2021,214,8,222
3303500,2022,190,8,198
3303500,2023,217,27,244
3303609,1989,3,0,3
3303609,1990,15,0,15
3303609,1991,5,1,6
3303609,1992,4,1,5
3303609,1993,8,0,8
3303609,1994,8,2,10
3303609,1995,19,3,22
3303609,1996,5,0,5
3303609,1997,12,0,12
3303609,1998,4,0,4
3303609,1999,8,0,8
3303609,2000,5,0,5
3303609,2001,4,2,6
3303609,2002,10,4,14
3303609,2003,13,0,13
3303609,2004,10,0,10
3303609,2005,9,0,9
3303609,2006,6,0,6
3303609,2007,5,0,5
3303609,2008,3,0,3
3303609,2009,6,2,8
3303609,2010,3,2,5
3303609,2011,3,0,3
3303609,2012,5,1,6
3303609,2013,8,2,10
3303609,2014,15,1,16
3303609,2015,21,2,23
3303609,2016,29,3,32
3303609,2017,10,2,12
3303609,2018,20,0,20
3303609,2019,4,1,5
3303609,2020,0,0,0
3303609,2021,9,2,11
3303609,2022,6,0,6
