Período,Região ID,Valor
1995-01-15T00:00:00.000Z,1100130,2
1996-01-15T00:00:00.000Z,1100130,2
1997-01-15T00:00:00.000Z,1100130,0
1998-01-15T00:00:00.000Z,1100130,0
1999-01-15T00:00:00.000Z,1100130,1
2000-01-15T00:00:00.000Z,1100130,0
2001-01-15T00:00:00.000Z,1100130,1
2002-01-15T00:00:00.000Z,1100130,0
2003-01-15T00:00:00.000Z,1100130,0
2004-01-15T00:00:00.000Z,1100130,1
2005-01-15T00:00:00.000Z,1100130,2
2006-01-15T00:00:00.000Z,1100130,2
2007-01-15T00:00:00.000Z,1100130,0
2008-01-15T00:00:00.000Z,1100130,3
2009-01-15T00:00:00.000Z,1100130,1
2010-01-15T00:00:00.000Z,1100130,0
2011-01-15T00:00:00.000Z,1100130,1
2012-01-15T00:00:00.000Z,1100130,2
2013-01-15T00:00:00.000Z,1100130,1
2014-01-15T00:00:00.000Z,1100130,4
2015-01-15T00:00:00.000Z,1100130,3
2016-01-15T00:00:00.000Z,1100130,2
2017-01-15T00:00:00.000Z,1100130,1
2018-01-15T00:00:00.000Z,1100130,1
2019-01-15T00:00:00.000Z,1100130,0
2020-01-15T00:00:00.000Z,1100130,0
2021-01-15T00:00:00.000Z,1100130,0
2022-01-15T00:00:00.000Z,1100130,0
2023-01-15T00:00:00.000Z,1100130,4
1989-01-15T00:00:00.000Z,1100148,0
1990-01-15T00:00:00.000Z,1100148,0
1991-01-15T00:00:00.000Z,1100148,0
1992-01-15T00:00:00.000Z,1100148,0
1993-01-15T00:00:00.000Z,1100148,0
1994-01-15T00:00:00.000Z,1100148,0
1995-01-15T00:00:00.000Z,1100148,0
1996-01-15T00:00:00.000Z,1100148,0
1997-01-15T00:00:00.000Z,1100148,0
1998-01-15T00:00:00.000Z,1100148,0
1999-01-15T00:00:00.000Z,1100148,0
2000-01-15T00:00:00.000Z,1100148,0
2001-01-15T00:00:00.000Z,1100148,0
2002-01-15T00:00:00.000Z,1100148,3
2003-01-15T00:00:00.000Z,1100148,0
2004-01-15T00:00:00.000Z,1100148,1
2005-01-15T00:00:00.000Z,1100148,0
2006-01-15T00:00:00.000Z,1100148,0
2007-01-15T00:00:00.000Z,1100148,0
2008-01-15T00:00:00.000Z,1100148,0
2009-01-15T00:00:00.000Z,1100148,0
2010-01-15T00:00:00.000Z,1100148,0
2011-01-15T00:00:00.000Z,1100148,0
2012-01-15T00:00:00.000Z,1100148,1
2013-01-15T00:00:00.000Z,1100148,0
2014-01-15T00:00:00.000Z,1100148,1
2015-01-15T00:00:00.000Z,1100148,1
2016-01-15T00:00:00.000Z,1100148,0
2017-01-15T00:00:00.000Z,1100148,0
2018-01-15T00:00:00.000Z,1100148,1
2019-01-15T00:00:00.000Z,1100148,0
2020-01-15T00:00:00.000Z,1100148,0
2021-01-15T00:00:00.000Z,1100148,1
2022-01-15T00:00:00.000Z,1100148,1
2023-01-15T00:00:00.000Z,1100148,0
1989-01-15T00:00:00.000Z,1100155,2
1990-01-15T00:00:00.000Z,1100155,2
1991-01-15T00:00:00.000Z,1100155,1
1992-01-15T00:00:00.000Z,1100155,2
1993-01-15T00:00:00.000Z,1100155,2
1994-01-15T00:00:00.000Z,1100155,0
1995-01-15T00:00:00.000Z,1100155,2
1996-01-15T00:00:00.000Z,1100155,2
1997-01-15T00:00:00.000Z,1100155,3
1998-01-15T00:00:00.000Z,1100155,0
1999-01-15T00:00:00.000Z,1100155,3
2000-01-15T00:00:00.000Z,1100155,2
2001-01-15T00:00:00.000Z,1100155,1
2002-01-15T00:00:00.000Z,1100155,2
2003-01-15T00:00:00.000Z,1100155,2
2004-01-15T00:00:00.000Z,1100155,1
2005-01-15T00:00:00.000Z,1100155,3
2006-01-15T00:00:00.000Z,1100155,2
2007-01-15T00:00:00.000Z,1100155,0
2008-01-15T00:00:00.000Z,1100155,1
2009-01-15T00:00:00.000Z,1100155,0
2010-01-15T00:00:00.000Z,1100155,0
2011-01-15T00:00:00.000Z,1100155,1
2012-01-15T00:00:00.000Z,1100155,0
2013-01-15T00:00:00.000Z,1100155,0
2014-01-15T00:00:00.000Z,1100155,2
2015-01-15T00:00:00.000Z,1100155,0
2016-01-15T00:00:00.000Z,1100155,0
2017-01-15T00:00:00.000Z,1100155,0
2018-01-15T00:00:00.000Z,1100155,0
2019-01-15T00:00:00.000Z,1100155,2
2020-01-15T00:00:00.000Z,1100155,3
2021-01-15T00:00:00.000Z,1100155,3
2022-01-15T00:00:00.000Z,1100155,1
2023-01-15T00:00:00.000Z,1100155,2
1989-01-15T00:00:00.000Z,1100189,1
1990-01-15T00:00:00.000Z,1100189,3
1991-01-15T00:00:00.000Z,1100189,0
1992-01-15T00:00:00.000Z,1100189,2
1993-01-15T00:00:00.000Z,1100189,3
1994-01-15T00:00:00.000Z,1100189,3
1995-01-15T00:00:00.000Z,1100189,0
1996-01-15T00:00:00.000Z,1100189,3
1997-01-15T00:00:00.000Z,1100189,0
1998-01-15T00:00:00.000Z,1100189,1
1999-01-15T00:00:00.000Z,1100189,1
2000-01-15T00:00:00.000Z,1100189,1
2001-01-15T00:00:00.000Z,1100189,2
2002-01-15T00:00:00.000Z,1100189,2
